work_year,salary_in_usd,rn,cumulative_salary
2022,86703,118,3220278
2022,48000,119,3008278
2022,122346,120,2950624
2022,69336,121,2939960
2022,135000,122,2934560
2022,78000,123,2797260
2022,141300,124,2906945
2022,102100,125,2990603
2022,205300,126,3091013
2022,140400,127,3091413
2022,176000,128,3047413
2022,144000,129,3051413
2022,205300,130,3073485
2022,140400,131,3122271
2022,140000,132,3077171
2022,210000,133,3087171
2022,140000,134,3107171
2022,210000,135,3087171
2022,140000,136,3127171
2022,210000,137,3237171
2022,140000,138,3341581
2022,230000,139,3471581
2022,150000,140,3456581
2022,210000,141,3614185
2022,160000,142,3734185
2022,130000,143,3777482
2021,9466,26,2020790
2021,49646,27,1990603
2021,100000,28,2054868
2021,80000,29,2083547
2021,82500,30,2125566
2021,150000,31,2235650
2021,75774,32,2242996
2021,13400,33,2210636
2021,119059,34,2252737
2021,2859,35,2150596
2021,40038,36,2151858
2021,5679,37,2039537
2021,90734,38,2010271
2021,147000,39,2018921
2021,61467,40,2058719
2021,37825,41,1684544
2021,160000,42,1781818
2021,12901,43,1745451
2021,90734,44,1731185
2021,116914,45,1756862
2021,33808,46,1727944
2021,56256,47,1742003
2021,87738,48,1776549
2021,88654,49,1835452
2021,135000,50,1897452
2021,46809,51,1894261
2021,4000,52,1888795
2021,103691,53,1942840
2021,165000,54,2007840
2021,36643,55,1964483
2021,115000,56,1996983
2021,90000,57,1936983
2021,28399,58,1889608
2021,130000,59,2006208
2021,16904,60,1904053
2021,25532,61,1926726
2021,77684,62,1964372
2021,100000,63,2058693
2021,58000,64,2025959
2021,20171,65,1899130
2021,109000,66,1946663
2022,130000,67,2038838
2022,90000,68,1968838
2022,136620,69,2092557
2022,99360,70,2101183
2022,117789,71,2102058
2022,104702,72,2172952
2022,146000,73,2262696
2022,123000,74,2297958
2022,65438,75,2274742
2022,39263,76,2179005
2022,165220,77,2297416
2022,120160,78,2413576
2022,180000,79,2489885
2022,120000,80,2444885
2022,95550,81,2503792
2022,167000,82,2555792
2022,123000,83,2588792
2022,150000,84,2710393
2022,211500,85,2791893
2022,138600,86,2913589
2022,170000,87,3058057
2022,123000,88,3103373
2022,215300,89,3218673
2022,158200,90,3318873
2022,180000,91,3478702
2022,71982,92,3441684
2022,45807,93,3357491
2022,260000,94,3527491
2022,180000,95,3570871
2022,80000,96,3551511
2022,140400,97,3574122
2022,215300,98,3684720
2022,31615,99,3570335
2022,18442,100,3465777
2022,104890,101,3505229
2022,140000,102,3605966
2022,220000,103,3660746
2022,140000,104,3680586
2022,183228,105,3683814
2022,91614,106,3655428
2022,185100,107,3744978
2022,200000,108,3777978
2022,120000,109,3774978
2022,230000,110,3854978
2022,100000,111,3743478
2022,100000,112,3704878
2022,35590,113,3570468
2022,100000,114,3547468
2022,165000,115,3497168
2022,52396,116,3391364
2022,40000,117,3251364
2022,86703,118,3266085
2022,48000,119,3268278
2022,122346,120,3130624
2022,69336,121,3019960
2022,135000,122,3074960
2022,78000,123,3012560
2022,141300,124,2938560
2022,102100,125,3009045
2022,205300,126,3195903
2022,140400,127,3231413
2022,176000,128,3267413
2022,144000,129,3191413
2022,205300,130,3256713
2022,140400,131,3213885
2022,140000,132,3262271
2022,210000,133,3287171
2022,140000,134,3227171
2022,210000,135,3317171
2022,140000,136,3227171
2022,210000,137,3337171
2022,140000,138,3377171
2022,230000,139,3571581
2022,150000,140,3621581
2022,210000,141,3666581
2022,160000,142,3774185
2022,130000,143,3864185
2021,49646,27,2070436
2021,100000,28,2090603
2021,80000,29,2134868
2021,82500,30,2166047
2021,150000,31,2275566
2021,75774,32,2311424
2021,13400,33,2256396
2021,119059,34,2329695
2021,2859,35,2255596
2021,40038,36,2190634
2021,5679,37,2157537
2021,90734,38,2130271
2021,147000,39,2157271
2021,61467,40,2080388
2021,37825,41,2096544
2021,160000,42,1844544
2021,12901,43,1794719
2021,90734,44,1836185
2021,116914,45,1848099
2021,33808,46,1790670
2021,56256,47,1784200
2021,87738,48,1829741
2021,88654,49,1865203
2021,135000,50,1970452
2021,46809,51,1944261
2021,4000,52,1898261
2021,103691,53,1992486
2021,165000,54,2107840
2021,36643,55,2044483
2021,115000,56,2079483
2021,90000,57,2086983
2021,28399,58,1965382
2021,130000,59,2019608
2021,16904,60,2023112
2021,25532,61,1929585
2021,77684,62,2004410
2021,100000,63,2064372
2021,58000,64,2116693
2021,20171,65,2046130
2021,109000,66,2008130
2022,130000,67,2076663
2022,90000,68,2128838
2022,136620,69,2105458
2022,99360,70,2191917
2022,117789,71,2218972
2022,104702,72,2206760
2022,146000,73,2318952
2022,123000,74,2385696
2022,65438,75,2363396
2022,39263,76,2314005
2022,165220,77,2344225
2022,120160,78,2417576
2022,180000,79,2593576
2022,120000,80,2609885
2022,95550,81,2540435
2022,167000,82,2670792
2022,123000,83,2678792
2022,150000,84,2738792
2022,211500,85,2921893
2022,138600,86,2930493
2022,170000,87,3083589
2022,123000,88,3181057
2022,215300,89,3318673
2022,158200,90,3376873
2022,180000,91,3498873
2022,71982,92,3550684
2022,45807,93,3487491
2022,260000,94,3617491
2022,180000,95,3707491
2022,80000,96,3650871
2022,140400,97,3691911
2022,215300,98,3789422
2022,31615,99,3716335
2022,18442,100,3588777
2022,104890,101,3570667
2022,140000,102,3645229
2022,220000,103,3825966
2022,140000,104,3800746
2022,183228,105,3863814
2022,91614,106,3775428
2022,185100,107,3840528
2022,200000,108,3944978
2022,120000,109,3897978
2022,230000,110,4004978
2022,100000,111,3954978
2022,100000,112,3843478
2022,35590,113,3740468
2022,100000,114,3670468
2022,165000,115,3712468
2022,52396,116,3549564
2022,40000,117,3431364
2022,86703,118,3338067
2022,48000,119,3314085
2022,122346,120,3390624
2022,69336,121,3199960
2022,135000,122,3154960
2022,78000,123,3152960
2022,141300,124,3153860
2022,102100,125,3040660
2022,205300,126,3214345
2022,140400,127,3336303
2022,176000,128,3407413
2022,144000,129,3411413
2022,205300,130,3396713
2022,140400,131,3397113
2022,140000,132,3353885
2022,210000,133,3472271
2022,140000,134,3427171
2022,210000,135,3437171
2022,140000,136,3457171
2022,210000,137,3437171
2022,140000,138,3477171
2022,230000,139,3607171
2022,150000,140,3721581
2022,210000,141,3831581
2022,160000,142,3826581
2022,130000,143,3904185
2021,100000,28,2170436
2021,80000,29,2170603
2021,82500,30,2217368
2021,150000,31,2316047
2021,75774,32,2351340
2021,13400,33,2324824
2021,119059,34,2375455
2021,2859,35,2332554
2021,40038,36,2295634
2021,5679,37,2196313
2021,90734,38,2248271
2021,147000,39,2277271
2021,61467,40,2218738
2021,37825,41,2118213
2021,160000,42,2256544
2021,12901,43,1857445
2021,90734,44,1885453
2021,116914,45,1953099
2021,33808,46,1881907
2021,56256,47,1846926
2021,87738,48,1871938
2021,88654,49,1918395
2021,135000,50,2000203
2021,46809,51,2017261
2021,4000,52,1948261
2021,103691,53,2001952
2021,165000,54,2157486
2021,36643,55,2144483
2021,115000,56,2159483
2021,90000,57,2169483
2021,28399,58,2115382
2021,130000,59,2095382
2021,16904,60,2036512
2021,25532,61,2048644
2021,77684,62,2007269
2021,100000,63,2104410
2021,58000,64,2122372
2021,20171,65,2136864
2021,109000,66,2155130
2022,130000,67,2138130
2022,90000,68,2166663
2022,136620,69,2265458
2022,99360,70,2204818
2022,117789,71,2309706
2022,104702,72,2323674
2022,146000,73,2352760
2022,123000,74,2441952
2022,65438,75,2451134
2022,39263,76,2402659
2022,165220,77,2479225
2022,120160,78,2464385
2022,180000,79,2597576
2022,120000,80,2713576
2022,95550,81,2705435
2022,167000,82,2707435
2022,123000,83,2793792
2022,150000,84,2828792
2022,211500,85,2950292
2022,138600,86,3060493
2022,170000,87,3100493
2022,123000,88,3206589
2022,215300,89,3396357
2022,158200,90,3476873
2022,180000,91,3556873
2022,71982,92,3570855
2022,45807,93,3596491
2022,260000,94,3747491
2022,180000,95,3797491
2022,80000,96,3787491
2022,140400,97,3791271
2022,215300,98,3907211
2022,31615,99,3821037
2022,18442,100,3734777
2022,104890,101,3693667
2022,140000,102,3710667
2022,220000,103,3865229
2022,140000,104,3965966
2022,183228,105,3983974
2022,91614,106,3955428
2022,185100,107,3960528
2022,200000,108,4040528
2022,120000,109,4064978
2022,230000,110,4127978
2022,100000,111,4104978
2022,100000,112,4054978
2022,35590,113,3879068
2022,100000,114,3840468
2022,165000,115,3835468
2022,52396,116,3764864
2022,40000,117,3589564
2022,86703,118,3518067
2022,48000,119,3386067
2022,122346,120,3436431
2022,69336,121,3459960
2022,135000,122,3334960
2022,78000,123,3232960
2022,141300,124,3294260
2022,102100,125,3255960
2022,205300,126,3245960
2022,140400,127,3354745
2022,176000,128,3512303
2022,144000,129,3551413
2022,205300,130,3616713
2022,140400,131,3537113
2022,140000,132,3537113
2022,210000,133,3563885
2022,140000,134,3612271
2022,210000,135,3637171
2022,140000,136,3577171
2022,210000,137,3667171
2022,140000,138,3577171
2022,230000,139,3707171
2022,150000,140,3757171
2022,210000,141,3931581
2022,160000,142,3991581
2022,130000,143,3956581
2021,80000,29,2250436
2021,82500,30,2253103
2021,150000,31,2367368
2021,75774,32,2391821
2021,13400,33,2364740
2021,119059,34,2443883
2021,2859,35,2378314
2021,40038,36,2372592
2021,5679,37,2301313
2021,90734,38,2287047
2021,147000,39,2395271
2021,61467,40,2338738
2021,37825,41,2256563
2021,160000,42,2278213
2021,12901,43,2269445
2021,90734,44,1948179
2021,116914,45,2002367
2021,33808,46,1986907
2021,56256,47,1938163
2021,87738,48,1934664
2021,88654,49,1960592
2021,135000,50,2053395
2021,46809,51,2047012
2021,4000,52,2021261
2021,103691,53,2051952
2021,165000,54,2166952
2021,36643,55,2194129
2021,115000,56,2259483
2021,90000,57,2249483
2021,28399,58,2197882
2021,130000,59,2245382
2021,16904,60,2112286
2021,25532,61,2062044
2021,77684,62,2126328
2021,100000,63,2107269
2021,58000,64,2162410
2021,20171,65,2142543
2021,109000,66,2245864
2022,130000,67,2285130
2022,90000,68,2228130
2022,136620,69,2303283
2022,99360,70,2364818
2022,117789,71,2322607
2022,104702,72,2414408
2022,146000,73,2469674
2022,123000,74,2475760
2022,65438,75,2507390
2022,39263,76,2490397
2022,165220,77,2567879
2022,120160,78,2599385
2022,180000,79,2644385
2022,120000,80,2717576
2022,95550,81,2809126
2022,167000,82,2872435
2022,123000,83,2830435
2022,150000,84,2943792
2022,211500,85,3040292
2022,138600,86,3088892
2022,170000,87,3230493
2022,123000,88,3223493
2022,215300,89,3421889
2022,158200,90,3554557
2022,180000,91,3656873
2022,71982,92,3628855
2022,45807,93,3616662
2022,260000,94,3856491
2022,180000,95,3927491
2022,80000,96,3877491
2022,140400,97,3927891
2022,215300,98,4006571
2022,31615,99,3938826
2022,18442,100,3839479
2022,104890,101,3839667
2022,140000,102,3833667
2022,220000,103,3930667
2022,140000,104,4005229
2022,183228,105,4149194
2022,91614,106,4075588
2022,185100,107,4140528
2022,200000,108,4160528
2022,120000,109,4160528
2022,230000,110,4294978
2022,100000,111,4227978
2022,100000,112,4204978
2022,35590,113,4090568
2022,100000,114,3979068
2022,165000,115,4005468
2022,52396,116,3887864
2022,40000,117,3804864
2022,86703,118,3676267
2022,48000,119,3566067
2022,122346,120,3508413
2022,69336,121,3505767
2022,135000,122,3594960
2022,78000,123,3412960
2022,141300,124,3374260
2022,102100,125,3396360
2022,205300,126,3461260
2022,140400,127,3386360
2022,176000,128,3530745
2022,144000,129,3656303
2022,205300,130,3756713
2022,140400,131,3757113
2022,140000,132,3677113
2022,210000,133,3747113
2022,140000,134,3703885
2022,210000,135,3822271
2022,140000,136,3777171
2022,210000,137,3787171
2022,140000,138,3807171
2022,230000,139,3807171
2022,150000,140,3857171
2022,210000,141,3967171
2022,160000,142,4091581
2022,130000,143,4121581
2021,82500,30,2332936
2021,150000,31,2403103
2021,75774,32,2443142
2021,13400,33,2405221
2021,119059,34,2483799
2021,2859,35,2446742
2021,40038,36,2418352
2021,5679,37,2378271
2021,90734,38,2392047
2021,147000,39,2434047
2021,61467,40,2456738
2021,37825,41,2376563
2021,160000,42,2416563
2021,12901,43,2291114
2021,90734,44,2360179
2021,116914,45,2065093
2021,33808,46,2036175
2021,56256,47,2043163
2021,87738,48,2025901
2021,88654,49,2023318
2021,135000,50,2095592
2021,46809,51,2100204
2021,4000,52,2051012
2021,103691,53,2124952
2021,165000,54,2216952
2021,36643,55,2203595
2021,115000,56,2309129
2021,90000,57,2349483
2021,28399,58,2277882
2021,130000,59,2327882
2021,16904,60,2262286
2021,25532,61,2137818
2021,77684,62,2139728
2021,100000,63,2226328
2021,58000,64,2165269
2021,20171,65,2182581
2021,109000,66,2251543
2022,130000,67,2375864
2022,90000,68,2375130
2022,136620,69,2364750
2022,99360,70,2402643
2022,117789,71,2482607
2022,104702,72,2427309
2022,146000,73,2560408
2022,123000,74,2592674
2022,65438,75,2541198
2022,39263,76,2546653
2022,165220,77,2655617
2022,120160,78,2688039
2022,180000,79,2779385
2022,120000,80,2764385
2022,95550,81,2813126
2022,167000,82,2976126
2022,123000,83,2995435
2022,150000,84,2980435
2022,211500,85,3155292
2022,138600,86,3178892
2022,170000,87,3258892
2022,123000,88,3353493
2022,215300,89,3438793
2022,158200,90,3580089
2022,180000,91,3734557
2022,71982,92,3728855
2022,45807,93,3674662
2022,260000,94,3876662
2022,180000,95,4036491
2022,80000,96,4007491
2022,140400,97,4017891
2022,215300,98,4143191
2022,31615,99,4038186
2022,18442,100,3957268
2022,104890,101,3944369
2022,140000,102,3979667
2022,220000,103,4053667
2022,140000,104,4070667
2022,183228,105,4188457
2022,91614,106,4240808
2022,185100,107,4260688
2022,200000,108,4340528
2022,120000,109,4280528
2022,230000,110,4390528
2022,100000,111,4394978
2022,100000,112,4327978
2022,35590,113,4240568
2022,100000,114,4190568
2022,165000,115,4144068
2022,52396,116,4057864
2022,40000,117,3927864
2022,86703,118,3891567
2022,48000,119,3724267
2022,122346,120,3688413
2022,69336,121,3577749
2022,135000,122,3640767
2022,78000,123,3672960
2022,141300,124,3554260
2022,102100,125,3476360
2022,205300,126,3601660
2022,140400,127,3601660
2022,176000,128,3562360
2022,144000,129,3674745
2022,205300,130,3861603
2022,140400,131,3897113
2022,140000,132,3897113
2022,210000,133,3887113
2022,140000,134,3887113
2022,210000,135,3913885
2022,140000,136,3962271
2022,210000,137,3987171
2022,140000,138,3927171
2022,230000,139,4037171
2022,150000,140,3957171
2022,210000,141,4067171
2022,160000,142,4127171
2022,130000,143,4221581
2021,150000,31,2482936
2021,75774,32,2478877
2021,13400,33,2456542
2021,119059,34,2524280
2021,2859,35,2486658
2021,40038,36,2486780
2021,5679,37,2424031
2021,90734,38,2469005
2021,147000,39,2539047
2021,61467,40,2495514
2021,37825,41,2494563
2021,160000,42,2536563
2021,12901,43,2429464
2021,90734,44,2381848
2021,116914,45,2477093
2021,33808,46,2098901
2021,56256,47,2092431
2021,87738,48,2130901
2021,88654,49,2114555
2021,135000,50,2158318
2021,46809,51,2142401
2021,4000,52,2104204
2021,103691,53,2154703
2021,165000,54,2289952
2021,36643,55,2253595
2021,115000,56,2318595
2021,90000,57,2399129
2021,28399,58,2377882
2021,130000,59,2407882
2021,16904,60,2344786
2021,25532,61,2287818
2021,77684,62,2215502
2021,100000,63,2239728
2021,58000,64,2284328
2021,20171,65,2185440
2021,109000,66,2291581
2022,130000,67,2381543
2022,90000,68,2465864
2022,136620,69,2511750
2022,99360,70,2464110
2022,117789,71,2520432
2022,104702,72,2587309
2022,146000,73,2573309
2022,123000,74,2683408
2022,65438,75,2658112
2022,39263,76,2580461
2022,165220,77,2711873
2022,120160,78,2775777
2022,180000,79,2868039
2022,120000,80,2899385
2022,95550,81,2859935
2022,167000,82,2980126
2022,123000,83,3099126
2022,150000,84,3145435
2022,211500,85,3191935
2022,138600,86,3293892
2022,170000,87,3348892
2022,123000,88,3381892
2022,215300,89,3568793
2022,158200,90,3596993
2022,180000,91,3760089
2022,71982,92,3806539
2022,45807,93,3774662
2022,260000,94,3934662
2022,180000,95,4056662
2022,80000,96,4116491
2022,140400,97,4147891
2022,215300,98,4233191
2022,31615,99,4174806
2022,18442,100,4056628
2022,104890,101,4062158
2022,140000,102,4084369
2022,220000,103,4199667
2022,140000,104,4193667
2022,183228,105,4253895
2022,91614,106,4280071
2022,185100,107,4425908
2022,200000,108,4460688
2022,120000,109,4460528
2022,230000,110,4510528
2022,100000,111,4490528
2022,100000,112,4494978
2022,35590,113,4363568
2022,100000,114,4340568
2022,165000,115,4355568
2022,52396,116,4196464
2022,40000,117,4097864
2022,86703,118,4014567
2022,48000,119,3939567
2022,122346,120,3846613
2022,69336,121,3757749
2022,135000,122,3712749
2022,78000,123,3718767
2022,141300,124,3814260
2022,102100,125,3656360
2022,205300,126,3681660
2022,140400,127,3742060
2022,176000,128,3777660
2022,144000,129,3706360
2022,205300,130,3880045
2022,140400,131,4002003
2022,140000,132,4037113
2022,210000,133,4107113
2022,140000,134,4027113
2022,210000,135,4097113
2022,140000,136,4053885
2022,210000,137,4172271
2022,140000,138,4127171
2022,230000,139,4157171
2022,150000,140,4187171
2022,210000,141,4167171
2022,160000,142,4227171
2022,130000,143,4257171
2021,75774,32,2558710
2021,13400,33,2492277
2021,119059,34,2575601
2021,2859,35,2527139
2021,40038,36,2526696
2021,5679,37,2492459
2021,90734,38,2514765
2021,147000,39,2616005
2021,61467,40,2600514
2021,37825,41,2533339
2021,160000,42,2654563
2021,12901,43,2549464
2021,90734,44,2520198
2021,116914,45,2498762
2021,33808,46,2510901
2021,56256,47,2155157
2021,87738,48,2180169
2021,88654,49,2219555
2021,135000,50,2249555
2021,46809,51,2205127
2021,4000,52,2146401
2021,103691,53,2207895
2021,165000,54,2319703
2021,36643,55,2326595
2021,115000,56,2368595
2021,90000,57,2408595
2021,28399,58,2427528
2021,130000,59,2507882
2021,16904,60,2424786
2021,25532,61,2370318
2021,77684,62,2365502
2021,100000,63,2315502
2021,58000,64,2297728
2021,20171,65,2304499
2021,109000,66,2294440
2022,130000,67,2421581
2022,90000,68,2471543
2022,136620,69,2602484
2022,99360,70,2611110
2022,117789,71,2581899
2022,104702,72,2625134
2022,146000,73,2733309
2022,123000,74,2696309
2022,65438,75,2748846
2022,39263,76,2697375
2022,165220,77,2745681
2022,120160,78,2832033
2022,180000,79,2955777
2022,120000,80,2988039
2022,95550,81,2994935
2022,167000,82,3026935
2022,123000,83,3103126
2022,150000,84,3249126
2022,211500,85,3356935
2022,138600,86,3330535
2022,170000,87,3463892
2022,123000,88,3471892
2022,215300,89,3597192
2022,158200,90,3726993
2022,180000,91,3776993
2022,71982,92,3832071
2022,45807,93,3852346
2022,260000,94,4034662
2022,180000,95,4114662
2022,80000,96,4136662
2022,140400,97,4256891
2022,215300,98,4363191
2022,31615,99,4264806
2022,18442,100,4193248
2022,104890,101,4161518
2022,140000,102,4202158
2022,220000,103,4304369
2022,140000,104,4339667
2022,183228,105,4376895
2022,91614,106,4345509
2022,185100,107,4465171
2022,200000,108,4625908
2022,120000,109,4580688
2022,230000,110,4690528
